Trace,Block_Index,Block_Len,Next_Jump_Size
crypto,13994,35,19
crypto,13995,1,24
crypto,13996,5,193633
crypto,13997,9,193605
crypto,13998,1,1739
crypto,13999,4,181846
crypto,14000,6,3829
crypto,14001,4,25
crypto,14002,1,52
crypto,14003,1,57
crypto,14004,3,3868
crypto,14005,3,9
crypto,14006,1,13
crypto,14007,1,13662833
crypto,14008,2,11
crypto,14009,1,9
crypto,14010,2,21
crypto,14011,1,13662788
crypto,14012,2,13951209
crypto,14013,12,38979
crypto,14014,5,38988
crypto,14015,10,1013828
crypto,14016,16,10
crypto,14017,5,13000823
crypto,14018,18,13000867
crypto,14019,8,13627
crypto,14020,21,1259961
crypto,14021,5,1259951
crypto,14022,20,44
crypto,14023,13,13863
crypto,14024,10,10
crypto,14025,7,30
crypto,14026,5,3660
crypto,14027,13,9
crypto,14028,27,52
crypto,14029,11,388
crypto,14030,13,19
crypto,14031,6,5455885
crypto,14032,12,11932
crypto,14033,6,34
crypto,14034,4,22
crypto,14035,2,12
crypto,14036,2,11905
crypto,14037,4,14092
crypto,14038,5,518
crypto,14039,6,166
crypto,14040,2,160
crypto,14041,5,13526
crypto,14042,8,5455946
crypto,14043,2,27
crypto,14044,2,70
crypto,14045,7,347
crypto,14046,4,13003740
crypto,14047,9,13003760
crypto,14048,3,83679
crypto,14049,9,73626
crypto,14050,18,1253137
crypto,14051,5,1253127
crypto,14052,26,73469
crypto,14053,4,200
crypto,14054,13,101
crypto,14055,2,382
crypto,14056,12,12921155
crypto,14057,6,12921168
crypto,14058,15,533271
crypto,14059,6,504
crypto,14060,1,532746
crypto,14061,4,66614
crypto,14062,5,3419
crypto,14063,12,9
crypto,14064,3,12990608
crypto,14065,18,12990652
crypto,14066,9,1256496
crypto,14067,5,1256486
crypto,14068,11,12
crypto,14069,6,5608
crypto,14070,6,5620
crypto,14071,36,75
crypto,14072,14,35
crypto,14073,28,6699
crypto,14074,9,11830
crypto,14075,6,11842
crypto,14076,20,67
crypto,14077,16,83
crypto,14078,8,6540
crypto,14079,8,77
crypto,14080,4,5952
crypto,14081,14,10971
crypto,14082,4,10
crypto,14083,4,10995
crypto,14084,1,10
crypto,14085,3,16
crypto,14086,17,11
crypto,14087,4,78549
crypto,14088,40,24
crypto,14089,6,47
crypto,14090,2,650
crypto,14091,37,16
crypto,14092,18,16
crypto,14093,25,293
crypto,14094,1,53
crypto,14095,12,78818
crypto,14096,6,558276
crypto,14097,14,16
crypto,14098,6,314901932
crypto,14099,42,12
crypto,14100,2,314902152
crypto,14101,3,38
crypto,14102,3,33
crypto,14103,6,558195
crypto,14104,6,1378
crypto,14105,36,1252
crypto,14106,3,1394
crypto,14107,36,1268
crypto,14108,2,9
crypto,14109,2,24
crypto,14110,8,5656
crypto,14111,11,12989515
crypto,14112,9,12989535
crypto,14113,2,9
crypto,14114,10,2577
crypto,14115,4,66598
crypto,14116,4,228
crypto,14117,1,107
crypto,14118,5,10
crypto,14119,8,107
crypto,14120,2,52
crypto,14121,3,2138
crypto,14122,10,9
crypto,14123,2,85028
crypto,14124,14,9
crypto,14125,7,443299
crypto,14126,11,225
crypto,14127,3,1473
crypto,14128,13,32
crypto,14129,11,9
crypto,14130,1,177100
crypto,14131,7,38
crypto,14132,1,174080
crypto,14133,5,174085
crypto,14134,2,177165
crypto,14135,7,680136
crypto,14136,7,31
crypto,14137,2,22
crypto,14138,2,1263
crypto,14139,28,1170
crypto,14140,2,680184
crypto,14141,1,351203
crypto,14142,5,351208
crypto,14143,2,903659
crypto,14144,36,903810
crypto,14145,5,1301
crypto,14146,4,443038
crypto,14147,2,6944
crypto,14148,18,6989
crypto,14149,6,12
crypto,14150,2,68463
crypto,14151,19,51
crypto,14152,1,15610
crypto,14153,4,21
crypto,14154,1,15578
crypto,14155,5,13301
crypto,14156,14,26
crypto,14157,9,13220
crypto,14158,10,72
crypto,14159,2,3968
crypto,14160,11,3992
crypto,14161,4,62
crypto,14162,7,40
crypto,14163,8,58
crypto,14164,7,68205
crypto,14165,3,21
crypto,14166,1,838763
crypto,14167,7,14
crypto,14168,3,198
crypto,14169,12,26
crypto,14170,3,144
crypto,14171,2,838818
crypto,14172,1,459018
crypto,14173,18,553704
crypto,14174,7,96572
crypto,14175,13,96597
crypto,14176,4,96557
crypto,14177,13,96582
crypto,14178,10,10
crypto,14179,26,553519
crypto,14180,1,13779
crypto,14181,2,13776
crypto,14182,3,36407
crypto,14183,8,13502958
crypto,14184,6,13502971
crypto,14185,4,36384
crypto,14186,2,9
crypto,14187,2,33
crypto,14188,2,30324
crypto,14189,16,43593
crypto,14190,8,790413
crypto,14191,3,2868
crypto,14192,8,9
crypto,14193,34,9
crypto,14194,7,2695
crypto,14195,2,790408
crypto,14196,9,43627
crypto,14197,26,30147
crypto,14198,2,9
crypto,14199,9,55683
crypto,14200,17,20
crypto,14201,3,2059
crypto,14202,29,35738
crypto,14203,14,45
crypto,14204,7,35640
crypto,14205,2,104
crypto,14206,5,137327
crypto,14207,30,137422
crypto,14208,6,640463
crypto,14209,8,1203
crypto,14210,28,1110
crypto,14211,2,640499
crypto,14212,5,179
crypto,14213,7,1933
crypto,14214,4,13723
crypto,14215,21,9
crypto,14216,3,1134
crypto,14217,4,121304
crypto,14218,18,9
crypto,14219,23,507
crypto,14220,5,172
crypto,14221,25,186
crypto,14222,17,170
crypto,14223,5,573
crypto,14224,25,9
crypto,14225,16,15
crypto,14226,10,121705
crypto,14227,1,1142
crypto,14228,6,124099
crypto,14229,38,85
crypto,14230,5,372
crypto,14231,5,168
crypto,14232,24,166
crypto,14233,17,160
crypto,14234,4,426
crypto,14235,40,124512
crypto,14236,4,12
crypto,14237,1,9
crypto,14238,1,12
crypto,14239,2,492
crypto,14240,7,11
crypto,14241,4,29519
crypto,14242,8,790413
crypto,14243,3,2868
crypto,14244,8,9
crypto,14245,34,9
crypto,14246,7,2695
crypto,14247,2,790408
crypto,14248,9,29485
crypto,14249,13,612
crypto,14250,8,13529
crypto,14251,2,1267
crypto,14252,4,152
crypto,14253,1,1105
crypto,14254,6,404003
crypto,14255,7,11
crypto,14256,13,404058
crypto,14257,4,84
crypto,14258,6,2059
crypto,14259,29,35738
crypto,14260,14,45
crypto,14261,7,35640
crypto,14262,9,1933
crypto,14263,4,13723
crypto,14264,21,9
crypto,14265,3,1134
crypto,14266,4,121304
crypto,14267,42,507
crypto,14268,5,172
crypto,14269,25,186
crypto,14270,17,170
crypto,14271,5,573
crypto,14272,25,9
crypto,14273,16,15
crypto,14274,10,121705
crypto,14275,1,1142
crypto,14276,6,124099
crypto,14277,38,85
crypto,14278,5,372
crypto,14279,5,168
crypto,14280,24,166
crypto,14281,17,160
crypto,14282,4,426
crypto,14283,40,124512
crypto,14284,7,9
crypto,14285,1,12
crypto,14286,2,492
crypto,14287,4,786
crypto,14288,8,819
crypto,14289,3,11
crypto,14290,1,531
crypto,14291,8,13529
crypto,14292,2,1267
crypto,14293,37,430
crypto,14294,10,213
crypto,14295,4,780
crypto,14296,19,57
crypto,14297,6,654
crypto,14298,4,236
crypto,14299,43,209
crypto,14300,2,1124
crypto,14301,6,404003
crypto,14302,7,11
crypto,14303,13,404058
crypto,14304,4,84
crypto,14305,3,184
crypto,14306,17,55982
crypto,14307,4,12649
crypto,14308,7,66
crypto,14309,2,12737
crypto,14310,2,36271
crypto,14311,8,36257
crypto,14312,12,94204
crypto,14313,16,1549
crypto,14314,15,287
crypto,14315,17,246
crypto,14316,3,21
crypto,14317,8,110
crypto,14318,32,58
crypto,14319,9,268
crypto,14320,10,64
crypto,14321,1,272043
crypto,14322,5,272048
crypto,14323,3,657
crypto,14324,8,1478
crypto,14325,3,94270
crypto,14326,8,458712
crypto,14327,1,63937
crypto,14328,2,9
crypto,14329,14,41
crypto,14330,4,63
crypto,14331,3,163
crypto,14332,1,63966
crypto,14333,4,84833
crypto,14334,2,106398
crypto,14335,8,29
crypto,14336,3,106342
crypto,14337,4,2088
crypto,14338,2,50
crypto,14339,4,86110
crypto,14340,23,10
crypto,14341,12,85996
crypto,14342,6,83771
crypto,14343,5,13004769
crypto,14344,11,13004794
crypto,14345,8,2128
crypto,14346,22,5457308
crypto,14347,16,9
crypto,14348,5,9
crypto,14349,1,9
crypto,14350,3,55
crypto,14351,4,12610
crypto,14352,6,97
crypto,14353,1,12500
crypto,14354,7,5457485
crypto,14355,6,2049
crypto,14356,4,159
crypto,14357,7,303
crypto,14358,5,9
crypto,14359,9,3129
crypto,14360,2,4004
crypto,14361,10,48
crypto,14362,4,10
crypto,14363,2,822
crypto,14364,12,115
crypto,14365,11,662
crypto,14366,7,9
crypto,14367,2,860
crypto,14368,44,65
crypto,14369,2,156
crypto,14370,2,95
crypto,14371,11,700
crypto,14372,2,93
crypto,14373,7,3941
crypto,14374,6,13000293
crypto,14375,9,13000313
crypto,14376,3,77322
crypto,14377,2,10
crypto,14378,17,10012
crypto,14379,22,34
crypto,14380,1,60835
crypto,14381,18,1253137
crypto,14382,5,1253127
crypto,14383,26,60678
crypto,14384,19,1082120
crypto,14385,13,92297
crypto,14386,5,92300
crypto,14387,4,1082073
crypto,14388,3,93
crypto,14389,7,9923
crypto,14390,5,77390
crypto,14391,2,218
crypto,14392,9,1014363
crypto,14393,7,13951103
crypto,14394,1,13662686
crypto,14395,6,11
crypto,14396,8,262099
crypto,14397,18,262155
crypto,14398,4,13662620
crypto,14399,3,3879
crypto,14400,4,13
crypto,14401,1,56
crypto,14402,3,12975940
crypto,14403,3,9
crypto,14404,10,1197362
crypto,14405,3,9
crypto,14406,9,10
crypto,14407,3,14
crypto,14408,2,1197311
crypto,14409,3,9
crypto,14410,10,12975840
crypto,14411,1,9705
crypto,14412,5,9699
crypto,14413,2,46
crypto,14414,2,3904
crypto,14415,4,181768
crypto,14416,1,1877
crypto,14417,3,1278
crypto,14418,1,27
crypto,14419,17,9
crypto,14420,8,69
crypto,14421,4,9
crypto,14422,1,41
crypto,14423,3,855
crypto,14424,4,1594
crypto,14425,35,19
crypto,14426,1,24
crypto,14427,5,193633
crypto,14428,9,193605
crypto,14429,1,1739
crypto,14430,4,181846
crypto,14431,6,3829
crypto,14432,4,25
crypto,14433,1,52
crypto,14434,1,57
crypto,14435,3,3868
crypto,14436,3,9
crypto,14437,1,13
crypto,14438,1,13662833
crypto,14439,2,11
crypto,14440,1,9
crypto,14441,2,21
crypto,14442,1,13662788
crypto,14443,2,13951209
crypto,14444,12,38979
crypto,14445,5,38988
crypto,14446,10,1013828
crypto,14447,16,10
crypto,14448,5,13000823
crypto,14449,18,13000867
crypto,14450,8,13627
crypto,14451,21,1259961
crypto,14452,5,1259951
crypto,14453,20,44
crypto,14454,13,13863
crypto,14455,10,10
crypto,14456,7,30
crypto,14457,5,3660
crypto,14458,13,9
crypto,14459,27,52
crypto,14460,11,388
crypto,14461,13,19
crypto,14462,6,5455885
crypto,14463,12,11932
crypto,14464,6,34
crypto,14465,4,22
crypto,14466,2,12
crypto,14467,2,11905
crypto,14468,4,14092
crypto,14469,5,518
crypto,14470,6,166
crypto,14471,2,160
crypto,14472,5,13526
crypto,14473,8,5455946
crypto,14474,2,27
crypto,14475,2,70
crypto,14476,7,347
crypto,14477,4,13003740
crypto,14478,9,13003760
crypto,14479,3,83679
crypto,14480,9,73626
crypto,14481,18,1253137
crypto,14482,5,1253127
crypto,14483,26,73469
crypto,14484,4,200
crypto,14485,13,101
crypto,14486,2,382
crypto,14487,12,12921155
crypto,14488,6,12921168
crypto,14489,15,533271
crypto,14490,6,504
crypto,14491,1,532746
crypto,14492,4,66614
crypto,14493,5,3419
crypto,14494,12,9
crypto,14495,3,12990608
crypto,14496,18,12990652
crypto,14497,9,1256496
crypto,14498,5,1256486
crypto,14499,11,12
crypto,14500,6,5608
crypto,14501,6,5620
crypto,14502,36,75
crypto,14503,14,35
crypto,14504,28,6699
crypto,14505,9,11830
crypto,14506,6,11842
crypto,14507,17,36
crypto,14508,4,67
crypto,14509,7,83
crypto,14510,8,6540
crypto,14511,8,77
crypto,14512,4,5952
crypto,14513,14,10971
crypto,14514,4,10
crypto,14515,4,10995
crypto,14516,1,10
crypto,14517,3,16
crypto,14518,17,11
crypto,14519,4,78549
crypto,14520,40,24
crypto,14521,6,47
crypto,14522,2,650
crypto,14523,37,16
crypto,14524,18,16
crypto,14525,25,293
crypto,14526,1,53
crypto,14527,12,78818
crypto,14528,6,558276
crypto,14529,14,16
crypto,14530,6,314901932
crypto,14531,42,12
crypto,14532,2,314902152
crypto,14533,3,38
crypto,14534,3,33
crypto,14535,6,558195
crypto,14536,6,1378
crypto,14537,36,1252
crypto,14538,3,1394
crypto,14539,36,1268
crypto,14540,2,9
crypto,14541,2,24
crypto,14542,8,5656
crypto,14543,11,12989515
crypto,14544,9,12989535
crypto,14545,2,9
crypto,14546,10,2577
crypto,14547,4,66598
crypto,14548,4,228
crypto,14549,1,107
crypto,14550,5,10
crypto,14551,8,107
crypto,14552,2,52
crypto,14553,3,2138
crypto,14554,10,9
crypto,14555,2,85028
crypto,14556,14,9
crypto,14557,7,443299
crypto,14558,11,225
crypto,14559,3,1473
crypto,14560,13,32
crypto,14561,11,9
crypto,14562,1,177100
crypto,14563,7,38
crypto,14564,1,174080
crypto,14565,5,174085
crypto,14566,2,177165
crypto,14567,7,680136
crypto,14568,7,31
crypto,14569,2,22
crypto,14570,2,1263
crypto,14571,28,1170
crypto,14572,2,680184
crypto,14573,1,351203
crypto,14574,5,351208
crypto,14575,2,903659
crypto,14576,36,903810
crypto,14577,5,1301
crypto,14578,4,443038
crypto,14579,2,6944
crypto,14580,18,6989
crypto,14581,6,12
crypto,14582,2,68463
crypto,14583,19,51
crypto,14584,1,15610
crypto,14585,4,21
crypto,14586,1,15578
crypto,14587,5,13301
crypto,14588,14,26
crypto,14589,9,13220
crypto,14590,10,72
crypto,14591,2,3968
crypto,14592,11,3992
crypto,14593,4,62
crypto,14594,7,40
crypto,14595,8,58
crypto,14596,7,68205
crypto,14597,3,21
crypto,14598,1,838763
crypto,14599,7,14
crypto,14600,3,198
crypto,14601,12,26
crypto,14602,3,144
crypto,14603,2,838818
crypto,14604,1,459018
crypto,14605,18,553704
crypto,14606,7,96572
crypto,14607,13,96597
crypto,14608,4,96557
crypto,14609,13,96582
crypto,14610,10,10
crypto,14611,26,553519
crypto,14612,1,13779
crypto,14613,2,13776
crypto,14614,3,36407
crypto,14615,8,13502958
crypto,14616,6,13502971
crypto,14617,4,36384
crypto,14618,2,9
crypto,14619,2,33
crypto,14620,2,30324
crypto,14621,16,43593
crypto,14622,8,790413
crypto,14623,3,2868
crypto,14624,8,9
crypto,14625,34,9
crypto,14626,7,2695
crypto,14627,2,790408
crypto,14628,9,43627
crypto,14629,26,30147
crypto,14630,2,9
crypto,14631,9,55683
crypto,14632,17,20
crypto,14633,3,2059
crypto,14634,29,35738
crypto,14635,14,45
crypto,14636,7,35640
crypto,14637,2,104
crypto,14638,5,137327
crypto,14639,30,137422
crypto,14640,6,640463
crypto,14641,8,1203
crypto,14642,28,1110
crypto,14643,2,640499
crypto,14644,5,179
crypto,14645,7,1933
crypto,14646,4,13723
crypto,14647,21,9
crypto,14648,3,1134
crypto,14649,4,121304
crypto,14650,18,9
crypto,14651,23,507
crypto,14652,5,172
crypto,14653,25,186
crypto,14654,17,170
crypto,14655,5,573
crypto,14656,25,9
crypto,14657,16,15
crypto,14658,10,121705
crypto,14659,1,1142
crypto,14660,6,124099
crypto,14661,38,85
crypto,14662,5,372
crypto,14663,5,168
crypto,14664,24,166
crypto,14665,17,160
crypto,14666,4,426
crypto,14667,40,124512
crypto,14668,4,12
crypto,14669,1,9
crypto,14670,1,12
crypto,14671,2,492
crypto,14672,7,11
crypto,14673,4,29519
crypto,14674,8,790413
crypto,14675,3,2868
crypto,14676,8,9
crypto,14677,34,9
crypto,14678,7,2695
crypto,14679,2,790408
crypto,14680,9,29485
crypto,14681,13,612
crypto,14682,8,13529
crypto,14683,2,1267
crypto,14684,4,152
crypto,14685,1,1105
crypto,14686,6,404003
crypto,14687,7,11
crypto,14688,13,404058
crypto,14689,4,84
crypto,14690,6,2059
crypto,14691,29,35738
crypto,14692,14,45
crypto,14693,7,35640
crypto,14694,9,1933
crypto,14695,4,13723
crypto,14696,21,9
crypto,14697,3,1134
crypto,14698,4,121304
crypto,14699,42,507
crypto,14700,5,172
crypto,14701,25,186
crypto,14702,17,170
crypto,14703,5,573
crypto,14704,25,9
crypto,14705,16,15
crypto,14706,10,121705
crypto,14707,1,1142
crypto,14708,6,124099
crypto,14709,38,85
crypto,14710,5,372
crypto,14711,5,168
crypto,14712,24,166
crypto,14713,17,160
crypto,14714,4,426
crypto,14715,40,124512
crypto,14716,7,9
crypto,14717,1,12
crypto,14718,2,492
crypto,14719,4,786
crypto,14720,8,819
crypto,14721,3,11
crypto,14722,1,531
crypto,14723,8,13529
crypto,14724,2,1267
crypto,14725,37,430
crypto,14726,10,213
crypto,14727,4,780
crypto,14728,19,57
crypto,14729,6,654
crypto,14730,4,236
crypto,14731,43,209
crypto,14732,2,1124
crypto,14733,6,404003
crypto,14734,7,11
crypto,14735,13,404058
crypto,14736,4,84
crypto,14737,3,184
crypto,14738,17,55982
crypto,14739,4,12649
crypto,14740,7,66
crypto,14741,2,12737
crypto,14742,2,36271
crypto,14743,8,36257
crypto,14744,12,94204
crypto,14745,16,1549
crypto,14746,15,287
crypto,14747,17,246
crypto,14748,3,21
crypto,14749,8,110
crypto,14750,32,58
crypto,14751,9,268
crypto,14752,10,64
crypto,14753,1,272043
crypto,14754,5,272048
crypto,14755,3,657
crypto,14756,8,1478
crypto,14757,3,94270
crypto,14758,8,458712
crypto,14759,1,63937
crypto,14760,2,9
crypto,14761,14,41
crypto,14762,4,63
crypto,14763,3,163
crypto,14764,1,63966
crypto,14765,4,84833
crypto,14766,2,106398
crypto,14767,8,29
crypto,14768,3,106342
crypto,14769,4,2088
crypto,14770,2,50
crypto,14771,4,86110
crypto,14772,23,10
crypto,14773,12,85996
crypto,14774,6,83771
crypto,14775,5,13004769
crypto,14776,11,13004794
crypto,14777,8,2128
crypto,14778,22,5457308
crypto,14779,16,9
crypto,14780,5,9
crypto,14781,1,9
crypto,14782,3,55
crypto,14783,4,12610
crypto,14784,6,97
crypto,14785,1,12500
crypto,14786,7,5457485
crypto,14787,6,2049
crypto,14788,4,159
crypto,14789,7,303
crypto,14790,5,9
crypto,14791,9,3129
crypto,14792,2,4004
crypto,14793,10,48
crypto,14794,4,10
crypto,14795,2,822
crypto,14796,12,115
crypto,14797,11,662
crypto,14798,7,9
crypto,14799,2,860
crypto,14800,44,65
crypto,14801,2,156
crypto,14802,2,95
crypto,14803,11,700
crypto,14804,2,93
crypto,14805,7,3941
crypto,14806,6,13000293
crypto,14807,9,13000313
crypto,14808,3,77322
crypto,14809,2,10
crypto,14810,17,10012
crypto,14811,22,34
crypto,14812,1,60835
crypto,14813,18,1253137
crypto,14814,5,1253127
crypto,14815,26,60678
crypto,14816,19,1082120
crypto,14817,13,92297
crypto,14818,5,92300
crypto,14819,4,1082073
crypto,14820,3,93
crypto,14821,7,9923
crypto,14822,5,77390
crypto,14823,2,218
crypto,14824,9,1014363
crypto,14825,7,13951103
crypto,14826,1,13662686
crypto,14827,6,11
crypto,14828,8,262099
crypto,14829,18,262155
crypto,14830,4,13662620
crypto,14831,3,3879
crypto,14832,4,13
crypto,14833,1,56
crypto,14834,3,12975940
crypto,14835,3,9
crypto,14836,10,1197362
crypto,14837,3,9
crypto,14838,9,10
crypto,14839,3,14
crypto,14840,2,1197311
crypto,14841,3,9
crypto,14842,10,12975840
crypto,14843,1,9705
crypto,14844,5,9699
crypto,14845,2,46
crypto,14846,2,3904
crypto,14847,4,181768
crypto,14848,1,1877
crypto,14849,3,1278
crypto,14850,1,27
crypto,14851,17,9
crypto,14852,8,69
crypto,14853,4,9
crypto,14854,1,41
crypto,14855,3,855
crypto,14856,4,1594
crypto,14857,35,19
crypto,14858,1,24
crypto,14859,5,193633
crypto,14860,9,193605
crypto,14861,1,1739
crypto,14862,4,181846
crypto,14863,6,3829
crypto,14864,4,25
crypto,14865,1,52
crypto,14866,1,57
crypto,14867,3,3868
crypto,14868,3,9
crypto,14869,1,13
crypto,14870,1,13662833
crypto,14871,2,11
crypto,14872,1,9
crypto,14873,2,21
crypto,14874,1,13662788
crypto,14875,2,13951209
crypto,14876,12,38979
crypto,14877,5,38988
crypto,14878,10,1013828
crypto,14879,16,10
crypto,14880,5,13000823
crypto,14881,18,13000867
crypto,14882,8,13627
crypto,14883,21,1259961
crypto,14884,5,1259951
crypto,14885,20,44
crypto,14886,13,13863
crypto,14887,10,10
crypto,14888,7,30
crypto,14889,5,3660
crypto,14890,13,9
crypto,14891,27,52
crypto,14892,11,388
crypto,14893,13,19
crypto,14894,6,5455885
crypto,14895,12,11932
crypto,14896,6,34
crypto,14897,4,22
crypto,14898,2,12
crypto,14899,2,11905
crypto,14900,4,14092
crypto,14901,5,518
crypto,14902,6,166
crypto,14903,2,160
crypto,14904,5,13526
crypto,14905,8,5455946
crypto,14906,2,27
crypto,14907,2,70
crypto,14908,7,347
crypto,14909,4,13003740
crypto,14910,9,13003760
crypto,14911,3,83679
crypto,14912,9,73626
crypto,14913,18,1253137
crypto,14914,5,1253127
crypto,14915,26,73469
crypto,14916,4,200
crypto,14917,13,101
crypto,14918,2,382
crypto,14919,12,12921155
crypto,14920,6,12921168
crypto,14921,15,533271
crypto,14922,6,504
crypto,14923,1,532746
crypto,14924,4,66614
crypto,14925,5,3419
crypto,14926,12,9
crypto,14927,3,12990608
crypto,14928,18,12990652
crypto,14929,9,1256496
crypto,14930,5,1256486
crypto,14931,11,12
crypto,14932,6,5608
crypto,14933,6,5620
crypto,14934,36,75
crypto,14935,14,35
crypto,14936,28,6699
crypto,14937,9,11830
crypto,14938,6,11842
crypto,14939,22,13
crypto,14940,2,53
crypto,14941,14,83
crypto,14942,8,6540
crypto,14943,8,77
crypto,14944,4,5952
crypto,14945,14,10971
crypto,14946,4,10
crypto,14947,4,10995
crypto,14948,1,10
crypto,14949,3,16
crypto,14950,17,11
crypto,14951,4,78549
crypto,14952,40,24
crypto,14953,6,47
crypto,14954,2,650
crypto,14955,37,16
crypto,14956,18,16
crypto,14957,25,293
crypto,14958,1,53
crypto,14959,12,78818
crypto,14960,6,558276
crypto,14961,14,16
crypto,14962,6,314901932
crypto,14963,42,12
crypto,14964,2,314902152
crypto,14965,3,38
crypto,14966,3,33
crypto,14967,6,558195
crypto,14968,6,1378
crypto,14969,36,1252
crypto,14970,3,1394
crypto,14971,36,1268
crypto,14972,2,9
crypto,14973,2,24
crypto,14974,8,5656
crypto,14975,11,12989515
crypto,14976,9,12989535
crypto,14977,2,9
crypto,14978,10,2577
crypto,14979,4,66598
crypto,14980,4,228
crypto,14981,1,107
crypto,14982,5,10
crypto,14983,8,107
crypto,14984,2,52
crypto,14985,3,2138
crypto,14986,10,9
crypto,14987,2,85028
crypto,14988,14,9
crypto,14989,7,443299
crypto,14990,11,225
crypto,14991,3,1473
crypto,14992,13,32
crypto,14993,11,9
crypto,14994,1,177100
crypto,14995,7,38
crypto,14996,1,174080
crypto,14997,5,174085
crypto,14998,2,177165
crypto,14999,7,680136
crypto,15000,7,31
crypto,15001,2,22
crypto,15002,2,1263
crypto,15003,28,1170
crypto,15004,2,680184
crypto,15005,1,351203
crypto,15006,5,351208
crypto,15007,2,903659
crypto,15008,36,903810
crypto,15009,5,1301
crypto,15010,4,443038
crypto,15011,2,6944
crypto,15012,18,6989
crypto,15013,6,12
crypto,15014,2,68463
crypto,15015,19,51
crypto,15016,1,15610
crypto,15017,4,21
crypto,15018,1,15578
crypto,15019,5,13301
crypto,15020,14,26
crypto,15021,9,13220
crypto,15022,10,72
crypto,15023,2,3968
crypto,15024,11,3992
crypto,15025,4,62
crypto,15026,7,40
crypto,15027,8,58
crypto,15028,7,68205
crypto,15029,3,21
crypto,15030,1,838763
crypto,15031,7,14
crypto,15032,3,198
crypto,15033,12,26
crypto,15034,3,144
crypto,15035,2,838818
crypto,15036,1,459018
crypto,15037,18,553704
crypto,15038,7,96572
crypto,15039,13,96597
crypto,15040,4,96557
crypto,15041,13,96582
crypto,15042,10,10
crypto,15043,26,553519
crypto,15044,1,13779
crypto,15045,2,13776
crypto,15046,3,36407
crypto,15047,8,13502958
crypto,15048,6,13502971
crypto,15049,4,36384
crypto,15050,2,9
crypto,15051,2,33
crypto,15052,2,30324
crypto,15053,16,43593
crypto,15054,8,790413
crypto,15055,3,2868
crypto,15056,8,9
crypto,15057,34,9
crypto,15058,7,2695
crypto,15059,2,790408
crypto,15060,9,43627
crypto,15061,26,30147
crypto,15062,2,9
crypto,15063,9,55683
crypto,15064,17,20
crypto,15065,3,2059
crypto,15066,29,35738
crypto,15067,14,45
crypto,15068,7,35640
crypto,15069,2,104
crypto,15070,5,137327
crypto,15071,30,137422
crypto,15072,6,640463
crypto,15073,8,1203
crypto,15074,28,1110
crypto,15075,2,640499
crypto,15076,5,179
crypto,15077,7,1933
crypto,15078,4,13723
crypto,15079,21,9
crypto,15080,3,1134
crypto,15081,4,121304
crypto,15082,18,9
crypto,15083,23,507
crypto,15084,5,172
crypto,15085,25,186
crypto,15086,17,170
crypto,15087,5,573
crypto,15088,25,9
crypto,15089,16,15
crypto,15090,10,121705
crypto,15091,1,1142
crypto,15092,6,124099
crypto,15093,38,85
crypto,15094,5,372
crypto,15095,5,168
crypto,15096,24,166
crypto,15097,17,160
crypto,15098,4,426
crypto,15099,40,124512
crypto,15100,4,12
crypto,15101,1,9
crypto,15102,1,12
crypto,15103,2,492
crypto,15104,7,11
crypto,15105,4,29519
crypto,15106,8,790413
crypto,15107,3,2868
crypto,15108,8,9
crypto,15109,34,9
crypto,15110,7,2695
crypto,15111,2,790408
crypto,15112,9,29485
crypto,15113,13,612
crypto,15114,8,13529
crypto,15115,2,1267
crypto,15116,4,152
crypto,15117,1,1105
crypto,15118,6,404003
crypto,15119,7,11
crypto,15120,13,404058
crypto,15121,4,84
crypto,15122,6,2059
crypto,15123,29,35738
crypto,15124,14,45
crypto,15125,7,35640
crypto,15126,9,1933
crypto,15127,4,13723
crypto,15128,21,9
crypto,15129,3,1134
crypto,15130,4,121304
crypto,15131,42,507
crypto,15132,5,172
crypto,15133,25,186
crypto,15134,17,170
crypto,15135,5,573
crypto,15136,25,9
crypto,15137,16,15
crypto,15138,10,121705
crypto,15139,1,1142
crypto,15140,6,124099
crypto,15141,38,85
crypto,15142,5,372
crypto,15143,5,168
crypto,15144,24,166
crypto,15145,17,160
crypto,15146,4,426
crypto,15147,40,124512
crypto,15148,7,9
crypto,15149,1,12
crypto,15150,2,492
crypto,15151,4,786
crypto,15152,8,819
crypto,15153,3,11
crypto,15154,1,531
crypto,15155,8,13529
crypto,15156,2,1267
crypto,15157,37,430
crypto,15158,10,213
crypto,15159,4,780
crypto,15160,19,57
crypto,15161,6,654
crypto,15162,4,236
crypto,15163,43,209
crypto,15164,2,1124
crypto,15165,6,404003
crypto,15166,7,11
crypto,15167,13,404058
crypto,15168,4,84
crypto,15169,3,184
crypto,15170,17,55982
crypto,15171,4,12649
crypto,15172,7,66
crypto,15173,2,12737
crypto,15174,2,36271
crypto,15175,8,36257
crypto,15176,12,94204
crypto,15177,16,1549
crypto,15178,15,287
crypto,15179,17,246
crypto,15180,3,21
crypto,15181,8,110
crypto,15182,32,58
crypto,15183,9,268
crypto,15184,10,64
crypto,15185,1,272043
crypto,15186,5,272048
crypto,15187,3,657
crypto,15188,8,1478
crypto,15189,3,94270
crypto,15190,8,458712
crypto,15191,1,63937
crypto,15192,2,9
crypto,15193,14,41
crypto,15194,4,63
crypto,15195,3,163
